Num_Acc;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp
202100016729;171A 721;B01;1;1;3;1;1976;5;2;-1;-1;0;0;-1
202100022829;160A 804;B01;1;1;1;1;1961;0;1;0;-1;-1;-1;-1
202100030228;147A 731;B01;1;1;1;1;1980;4;1;0;-1;0;0;-1
202100008112;187A 230;A01;1;1;3;1;1960;1;1;-1;-1;-1;-1;-1
202100051453;109A 725;A01;1;1;4;1;1970;9;2;6;-1;0;0;-1
202100054392;104A 539;A01;2;2;2;1;1961;9;8;-1;-1;0;0;-1
202100041831;126A 838;B01;1;1;4;1;1969;1;1;0;-1;-1;-1;-1
202100029466;149A 116;A01;2;2;3;2;2006;5;1;-1;-1;0;0;-1
202100027233;153A 041;B01;1;1;4;1;1993;3;2;6;-1;-1;-1;-1
202100027121;153A 238;A01;1;1;4;2;2003;5;0;-1;-1;0;0;-1
202100039565;130A 866;A01;1;1;1;1;2001;0;1;0;-1;-1;-1;-1
202100027157;153A 174;B01;1;1;1;1;1963;4;1;-1;-1;0;0;-1
202100042785;125A 176;A01;1;1;2;1;1995;5;2;6;-1;0;0;-1
202100023277;160A 009;A01;1;1;1;1;1973;4;1;-1;-1;-1;-1;-1
202100024196;158A 421;A01;1;1;3;1;1995;5;2;6;-1;0;0;-1
202100049578;113A 135;A01;1;1;1;1;1953;0;1;0;-1;-1;-1;-1
202100000267;201A 244;B01;1;1;1;2;1983;5;1;0;-1;0;0;-1
202100014140;176A 412;B01;1;1;1;1;1976;1;1;0;-1;-1;-1;-1
202100030138;147A 902;A01;1;1;1;1;1978;1;1;-1;-1;-1;0;-1
202100020043;165A 801;A01;10;3;4;1;1947;0;0;-1;-1;2;3;1
202100026796;153A 825;A01;1;1;3;1;1957;5;1;8;-1;-1;-1;-1
202100031422;145A 577;B01;1;1;4;1;1953;1;1;0;-1;0;0;-1
202100054230;104A 817;A01;1;1;1;1;1957;4;1;0;-1;0;0;-1
202100047572;116A 732;B01;1;1;3;1;2001;5;2;6;9;0;0;-1
202100034741;139A 613;A01;10;3;3;1;2015;5;0;-1;-1;2;5;2
202100004779;193A 237;A01;1;1;1;2;1981;1;1;0;-1;0;0;-1
202100011689;180A 834;A01;10;3;4;2;1951;0;0;-1;-1;4;3;1
202100052454;107A 953;A01;10;3;3;1;1984;9;0;-1;-1;1;3;1
202100053295;106A 469;A01;10;3;4;2;1979;9;0;-1;-1;3;3;1
202100051633;109A 401;A01;1;1;4;2;1989;5;2;-1;-1;0;0;-1
202100005462;192A 026;A01;1;1;4;1;1992;0;2;6;-1;-1;-1;-1
202100034512;140A 037;B01;1;1;4;1;1981;1;2;7;-1;0;0;-1
202100054577;104A 220;B01;1;1;4;2;1991;0;1;0;-1;0;0;-1
202100028303;151A 103;B01;1;1;4;2;1993;5;1;0;-1;0;0;-1
202100007288;188A 718;B01;1;1;3;1;1963;1;2;6;-1;0;0;-1
202100006316;190A 495;A01;10;3;4;2;2011;2;0;-1;-1;2;3;1
202100011420;181A 309;A01;2;2;4;2;1989;5;2;6;-1;0;0;-1
202100005353;192A 219;A01;1;1;4;1;1989;1;2;6;-1;-1;-1;-1
202100021177;163A 809;A01;1;1;4;1;1998;5;2;6;-1;0;0;-1
202100025982;155A 237;B01;1;1;3;1;1979;5;0;-1;-1;-1;-1;-1
202100006700;189A 807;A01;1;1;4;2;1979;0;1;0;-1;-1;-1;-1
202100027459;152A 646;A01;1;1;2;1;1933;5;1;-1;-1;0;0;-1
202100012267;179A 797;B01;1;1;4;1;1992;0;2;6;-1;-1;-1;-1
202100050375;111A 653;A01;10;3;4;1;1993;0;0;-1;-1;1;3;1
202100050031;112A 314;A01;1;1;4;1;1996;1;2;6;-1;0;0;-1
202100043832;123A 336;B01;1;1;3;1;1958;5;1;-1;-1;0;0;-1
202100012647;179A 106;B01;1;1;3;1;1966;5;2;7;-1;-1;-1;-1
202100038102;133A 557;A01;1;1;1;2;1996;5;1;-1;-1;0;0;-1
202100033507;141A 887;B01;1;1;1;1;1992;5;1;-1;-1;0;0;-1
202100023663;159A 329;B01;1;1;3;1;2004;1;2;6;-1;0;0;-1
202100026253;154A 770;Z01;1;1;1;-1;;-1;-1;-1;-1;-1;-1;-1
202100042531;125A 603;B01;1;1;3;1;1967;5;2;-1;-1;0;0;-1
202100037354;134A 898;A01;1;1;1;2;1962;0;1;-1;-1;0;0;-1
202100012420;179A 507;A01;1;1;4;1;1967;4;1;8;-1;-1;-1;-1
202100000795;200A 296;B01;1;1;4;1;1991;0;2;6;-1;-1;-1;-1
202100019129;167A 432;A01;1;1;1;1;2004;2;8;-1;-1;-1;-1;-1
202100009086;185A 465;A01;10;3;4;2;1951;9;0;-1;-1;3;3;1
202100010178;183A 509;A01;1;1;1;1;1991;0;1;0;-1;-1;-1;-1
202100031327;145A 744;A01;1;1;1;1;1999;4;8;0;-1;-1;-1;-1
202100014223;176A 270;A01;10;3;4;2;1966;3;0;-1;-1;1;3;-1
202100050774;110A 923;A01;1;1;1;1;1975;4;1;0;-1;0;0;-1
202100000453;200A 897;A01;1;1;4;1;1999;0;1;8;-1;-1;-1;-1
202100042155;126A 272;A01;1;1;1;1;1985;1;1;-1;-1;-1;-1;-1
202100009651;184A 457;A01;1;1;4;2;2000;1;1;0;-1;-1;-1;-1
202100015756;173A 506;B01;1;1;4;1;1988;4;2;6;-1;-1;-1;-1
202100011939;180A 385;A01;1;1;4;1;2000;9;1;8;-1;-1;-1;-1
202100031036;146A 263;A01;10;3;4;2;1992;3;0;-1;-1;4;3;1
202100043221;124A 399;A01;1;1;1;1;1974;0;1;8;-1;-1;-1;-1
202100036646;136A 204;B01;1;1;4;1;1993;5;2;6;-1;0;0;-1
202100022147;162A 049;A01;2;2;3;2;2004;5;2;-1;-1;0;0;-1
202100014354;176A 052;A01;1;1;4;1;2000;5;2;6;-1;-1;-1;-1
202100013272;178A 018;A01;1;1;1;1;1998;0;1;-1;-1;-1;-1;-1
202100007756;187A 893;A01;2;2;4;1;2007;0;8;0;-1;-1;-1;-1
202100009881;184A 042;A01;1;1;4;1;1990;0;1;8;-1;-1;-1;-1
202100055603;102A 470;C01;1;1;1;1;1982;4;1;-1;-1;0;0;-1
202100026496;154A 338;A01;1;1;1;1;1975;4;1;0;-1;0;0;-1
202100040201;129A 742;C01;1;1;1;1;1984;4;1;4;-1;-1;-1;-1
202100009618;184A 511;A01;1;1;4;1;1991;5;2;6;-1;0;0;-1
202100015939;173A 173;A01;1;1;1;1;2001;1;1;-1;-1;-1;-1;-1
202100042222;126A 155;B01;1;1;1;2;2001;0;1;0;-1;-1;-1;-1
202100052959;107A 058;B01;1;1;1;1;1938;5;1;-1;-1;0;0;-1
202100001666;198A 828;A01;1;1;4;1;1985;0;8;-1;-1;0;0;-1
202100028022;151A 622;A01;1;1;2;1;1996;5;2;6;-1;0;0;-1
202100048080;115A 806;A01;2;2;3;1;1976;5;8;-1;-1;0;0;-1
202100012895;178A 680;A01;1;1;3;1;2007;0;8;0;-1;-1;-1;-1
202100052673;107A 577;A01;1;1;1;1;1972;4;1;0;-1;-1;-1;-1
202100025470;156A 139;A01;1;1;4;1;1992;5;2;6;-1;-1;-1;-1
202100022531;161A 356;B01;1;1;2;1;1957;3;2;-1;-1;0;0;-1
202100020763;164A 523;A01;1;1;4;1;2007;5;2;-1;-1;0;0;-1
202100031643;145A 194;B01;1;1;3;1;2005;5;0;-1;-1;0;0;-1
202100004381;193A 927;B01;1;1;1;1;1974;4;1;-1;-1;-1;0;-1
202100024149;158A 494;B01;1;1;4;1;1983;9;2;0;-1;0;0;-1
202100010850;182A 332;B01;1;1;1;1;1970;1;1;0;-1;0;0;-1
202100020489;165A 014;B01;1;1;3;2;1984;1;2;6;-1;-1;0;-1
202100032190;144A 222;A01;10;3;3;1;2006;0;0;-1;-1;2;3;1
202100050868;110A 755;B01;1;1;4;1;2004;1;2;8;-1;-1;-1;-1
202100040426;129A 352;A01;1;1;1;1;1989;0;1;-1;-1;-1;-1;-1
202100053695;105A 754;B01;1;1;4;1;1986;1;2;6;-1;-1;-1;-1
202100006172;190A 779;A01;2;2;1;1;1999;5;1;-1;-1;0;0;-1
202100024386;158A 094;B01;1;1;1;1;1993;1;1;-1;-1;0;0;-1
202100017249;170A 819;A01;2;2;2;1;1993;9;1;-1;-1;0;0;-1
202100021026;164A 077;A01;1;1;1;2;1953;5;1;8;-1;-1;-1;-1
202100043051;124A 720;B01;1;1;1;1;1966;1;1;0;-1;-1;-1;-1
202100054720;103A 980;A01;1;1;4;1;1976;1;1;-1;-1;0;0;-1
202100027259;152A 994;A01;1;1;3;1;1946;5;1;-1;-1;0;0;-1
202100023316;159A 938;A01;3;2;1;2;1951;5;1;0;-1;0;0;-1
202100038592;132A 653;A01;1;1;4;1;2000;0;8;0;-1;-1;-1;-1
202100039767;130A 503;A01;1;1;4;1;1973;5;1;-1;-1;0;0;-1
202100024108;158A 566;A01;1;1;1;1;2000;5;1;4;-1;-1;-1;-1
202100002200;197A 861;A01;1;1;4;1;2003;4;1;-1;-1;0;0;-1
202100053382;106A 303;A01;1;1;3;1;1955;0;1;-1;-1;0;0;-1
202100016984;171A 261;A01;1;1;1;1;1962;4;1;0;-1;-1;-1;-1
202100053231;106A 583;B01;1;1;4;1;1993;0;8;0;-1;-1;-1;-1
202100026644;154A 081;B01;2;2;4;1;2003;0;1;8;-1;-1;-1;-1
202100018426;168A 692;A01;1;1;3;1;1972;0;1;0;-1;-1;-1;-1
202100011875;180A 497;A01;1;1;1;2;1982;0;1;0;-1;-1;-1;-1
202100000961;200A 034;A01;10;3;3;2;1971;5;0;-1;-1;1;3;1
202100025562;155A 983;B01;1;1;4;1;1983;5;1;-1;-1;-1;-1;-1
202100054265;104A 758;A01;1;1;4;1;1958;1;1;-1;-1;0;0;-1
202100040131;129A 864;A01;1;1;2;1;1966;1;2;6;-1;-1;-1;-1
202100003514;195A 467;B01;1;1;1;1;1989;1;1;8;-1;-1;-1;-1
202100051519;109A 606;Z01;1;1;1;-1;;-1;-1;-1;-1;-1;-1;-1
202100016076;172A 913;A01;1;1;1;2;1978;4;1;-1;-1;-1;-1;-1
202100016847;171A 505;B01;1;1;1;1;1994;4;1;-1;-1;-1;-1;-1
202100034025;140A 942;A01;1;1;1;1;1997;5;1;8;-1;-1;-1;-1
202100005860;191A 314;B01;1;1;1;1;1987;0;1;0;-1;-1;-1;-1
202100000911;200A 115;A01;1;1;1;1;1967;9;1;-1;-1;0;0;-1
202100054091;105A 060;B01;2;2;4;2;1969;5;1;-1;-1;0;0;-1
202100016443;172A 237;A01;10;3;4;2;2000;0;0;-1;-1;4;1;1
202100051765;109A 172;A01;1;1;4;1;1948;5;1;-1;-1;-1;-1;-1
202100010536;182A 896;A01;1;1;1;1;1961;4;1;0;-1;-1;-1;-1
202100041729;127A 022;A01;1;1;1;1;1983;4;1;-1;-1;0;0;-1
202100052921;107A 125;B01;1;1;4;1;1990;1;2;0;-1;-1;-1;-1
202100021344;163A 501;A01;1;1;3;1;1980;3;2;6;9;0;0;-1
202100008108;187A 244;A01;1;1;1;2;2001;5;1;-1;-1;0;0;-1
202100047052;117A 667;A01;1;1;3;1;1998;5;2;6;-1;0;0;-1
202100034127;140A 763;A01;1;1;1;1;1967;0;2;6;-1;-1;-1;-1
202100024631;157A 630;A01;1;1;1;1;1948;5;1;0;-1;0;0;-1
202100037321;134A 961;B01;1;1;4;1;1994;0;1;0;-1;-1;-1;-1
202100028296;151A 117;A01;1;1;4;2;1956;5;1;0;-1;-1;-1;-1
202100045253;120A 832;B01;1;1;1;2;1970;5;1;0;-1;-1;-1;-1
202100027116;153A 245;A01;1;1;3;2;1966;5;2;6;9;0;0;-1
202100050348;111A 706;Z01;1;1;1;-1;;-1;-1;-1;-1;-1;-1;-1
202100035948;137A 428;A01;1;1;4;2;2000;5;2;0;-1;0;0;-1
202100047700;116A 485;A01;1;1;1;1;1984;5;1;0;-1;-1;0;-1
202100021518;163A 177;B01;1;1;1;1;1964;5;1;-1;-1;0;0;-1
202100033205;142A 410;B01;1;1;1;1;1988;9;1;0;-1;0;0;-1
202100013306;177A 959;A01;1;1;4;1;1965;9;2;6;-1;0;0;-1
202100049757;112A 803;B01;2;2;4;2;1957;5;1;-1;-1;0;0;-1
202100028123;151A 436;A01;1;1;4;1;1987;0;2;8;-1;-1;-1;-1
202100055785;102A 151;A01;10;3;4;2;1997;0;0;-1;-1;5;2;1
202100015605;173A 788;B01;1;1;4;1;1961;0;-1;0;-1;-1;-1;-1
202100042384;125A 869;A01;1;1;3;1;1999;0;2;-1;-1;0;0;-1
202100040971;128A 382;A01;1;1;1;1;1996;0;1;0;-1;-1;-1;-1
202100016755;171A 676;A01;2;2;1;1;2002;5;1;0;-1;-1;-1;-1
202100028560;150A 668;A01;2;2;4;1;1989;4;1;-1;-1;0;0;-1
202100055131;103A 268;B01;1;1;1;2;1966;0;1;-1;-1;0;0;-1
202100051579;109A 497;A01;1;1;1;2;1986;5;1;0;-1;0;0;-1
202100016813;171A 565;B01;1;1;4;1;1985;4;0;-1;-1;-1;-1;-1
202100004731;193A 322;A01;1;1;1;1;1990;5;1;0;-1;-1;-1;-1
202100052960;107A 053;B01;1;1;1;1;1981;4;1;-1;-1;-1;-1;-1
202100037656;134A 350;B01;1;1;3;1;2002;5;0;-1;-1;0;0;-1
202100055582;102A 505;A01;1;1;3;1;1952;5;1;-1;-1;0;0;-1
202100001818;198A 549;A01;1;1;2;1;1955;9;1;-1;-1;0;0;-1
202100019859;166A 143;A01;1;1;1;1;1995;9;1;-1;-1;-1;-1;-1
202100034673;139A 748;A01;1;1;3;2;2000;1;1;-1;-1;0;0;-1
202100000894;200A 148;B01;1;1;4;1;2005;9;2;0;-1;-1;-1;-1
202100013540;177A 523;B01;1;1;4;1;1963;5;1;0;-1;0;0;-1
202100018166;169A 140;A01;1;1;2;1;2000;5;8;0;-1;0;0;-1
202100018352;168A 822;B01;1;1;3;1;1996;1;1;0;-1;-1;-1;-1
202100049090;114A 008;A01;1;1;1;2;1989;5;1;0;-1;0;0;-1
202100033123;142A 549;B01;1;1;1;1;1957;5;1;-1;-1;0;0;-1
202100010847;182A 338;B01;1;1;4;1;1978;0;8;0;-1;-1;-1;-1
202100018615;168A 363;A01;1;1;4;1;1996;5;2;0;-1;0;0;-1
202100046908;117A 925;A01;1;1;1;2;1983;0;8;8;-1;0;0;-1
202100022774;160A 891;B01;1;1;1;1;1981;4;1;0;-1;-1;-1;-1
202100043096;124A 641;A01;10;3;2;2;1959;5;0;-1;-1;3;3;1
202100004604;193A 547;B01;1;1;3;1;1952;5;1;-1;-1;0;0;-1
202100050035;112A 306;B01;1;1;3;1;1965;0;2;6;-1;-1;-1;-1
202100006731;189A 753;A01;1;1;1;1;1975;1;1;0;-1;-1;-1;-1
202100036337;136A 743;A01;1;1;4;1;1998;5;2;-1;-1;0;0;-1
202100032467;143A 741;A01;1;1;4;1;1971;5;2;6;-1;-1;-1;-1
202100003851;194A 871;B01;1;1;1;1;1964;1;1;8;-1;-1;-1;-1
202100029125;149A 692;B01;1;1;3;1;2002;0;2;0;-1;-1;-1;-1
202100006381;190A 389;A01;1;1;4;1;1981;0;2;0;-1;-1;-1;-1
202100003839;194A 890;B01;1;1;3;1;1990;1;2;6;-1;0;0;-1
202100044119;122A 811;B01;1;1;4;1;1999;0;2;-1;-1;-1;-1;-1
202100001747;198A 664;A01;1;1;1;1;1960;9;1;0;-1;0;0;-1
202100044522;122A 131;A01;10;3;3;1;1979;5;0;-1;-1;1;3;2
202100007373;188A 575;A01;2;1;4;1;1972;1;2;6;-1;-1;-1;-1
202100044822;121A 597;B01;1;1;3;1;1953;5;2;0;-1;-1;-1;-1
202100025691;155A 763;A01;1;1;1;2;1999;5;1;-1;-1;0;0;-1
202100018305;168A 903;B01;1;1;4;1;1970;1;2;6;-1;-1;-1;-1
202100000098;201A 576;A01;1;1;4;1;1984;0;1;-1;-1;0;0;-1
202100036263;136A 860;A01;1;1;4;1;1991;5;8;0;-1;0;0;-1
202100034393;140A 263;A01;1;1;3;1;1992;5;2;9;7;0;0;-1
202100006313;190A 500;A01;10;3;4;1;2010;2;0;-1;-1;2;3;1
202100007155;188A 979;A01;10;3;4;2;2002;2;8;-1;-1;3;3;1
202100051366;109A 862;A01;1;1;1;1;1968;5;1;-1;-1;0;0;-1
202100032620;143A 462;F01;1;1;1;1;1978;9;1;0;-1;-1;-1;-1
202100033769;141A 412;B01;1;1;4;1;2002;5;8;0;-1;-1;-1;-1
202100027517;152A 540;B01;1;1;1;1;1986;0;1;-1;-1;-1;-1;-1
202100027728;152A 150;A01;1;1;4;1;2004;5;8;-1;-1;-1;-1;-1
202100055991;101A 804;B01;1;1;2;2;1952;9;1;-1;-1;0;0;-1
202100049476;113A 320;A01;4;2;4;2;2019;9;1;8;-1;-1;-1;-1
202100040092;129A 929;A01;1;1;4;1;1988;9;0;-1;-1;0;0;-1
202100046455;118A 746;A01;1;1;3;1;1976;5;2;-1;-1;0;0;-1
202100035742;137A 820;B01;1;1;4;2;1978;0;1;0;-1;-1;-1;-1
202100028243;151A 210;A01;1;1;4;1;1983;5;8;-1;-1;0;0;-1
202100035633;138A 024;A01;1;1;1;1;1976;1;1;-1;-1;0;0;-1
202100010481;182A 989;A01;1;1;1;2;1987;9;1;0;-1;-1;-1;-1
202100033992;140A 995;A01;1;1;1;1;1999;5;8;0;-1;-1;-1;-1
202100033608;141A 695;B01;1;1;4;1;1993;4;2;6;-1;-1;-1;-1
202100024129;158A 528;A01;1;1;1;2;1995;0;1;0;-1;-1;-1;-1
202100045290;120A 766;A01;2;2;1;1;2002;2;1;-1;-1;0;0;-1
202100022558;161A 307;B01;1;1;3;1;1980;5;8;6;-1;0;0;-1
202100004990;192A 869;A01;10;3;4;1;1995;9;0;-1;-1;1;3;1
202100017387;170A 556;B01;1;1;4;1;1970;4;1;-1;-1;-1;0;-1
202100001414;199A 249;A01;1;1;1;1;1984;4;1;-1;-1;0;0;-1
202100044534;122A 116;A01;1;1;4;1;2002;5;1;8;-1;-1;-1;-1
202100048932;114A 285;B01;1;1;1;2;1998;9;1;8;-1;-1;-1;-1
202100012203;179A 903;A01;1;1;4;1;1971;9;8;0;-1;-1;-1;-1
202100029882;148A 382;A01;1;1;3;1;1997;5;1;-1;-1;0;0;-1
202100035898;137A 521;B01;1;1;1;1;1972;1;1;8;-1;-1;-1;-1
202100015946;173A 161;A01;10;3;1;2;1995;5;0;-1;-1;1;3;1
202100038204;133A 356;A01;1;1;1;1;1985;1;1;0;-1;0;0;-1
202100022755;160A 926;A01;10;3;4;1;1986;0;0;-1;-1;2;3;1
202100022601;161A 216;A01;1;1;4;1;2002;9;2;8;-1;-1;-1;-1
202100025597;155A 927;B01;1;1;4;1;1977;1;8;0;-1;-1;-1;-1
202100038367;133A 058;A01;1;1;4;2;1991;1;2;-1;-1;-1;-1;-1
202100043458;123A 980;A01;1;1;1;1;1984;1;2;6;-1;0;0;-1
202100051410;109A 793;A01;1;1;4;1;1985;0;2;0;-1;-1;-1;-1
202100020531;164A 939;A01;1;1;1;2;1978;0;1;0;-1;-1;-1;-1
202100026242;154A 791;A01;1;1;1;1;1954;4;1;0;-1;-1;-1;-1
202100015411;174A 158;A01;1;1;3;1;1974;5;8;-1;-1;0;0;-1
202100038790;132A 279;A01;1;1;1;1;2000;4;1;0;-1;-1;-1;-1
202100022069;162A 180;A01;1;1;1;1;1957;0;1;0;-1;-1;-1;-1
202100003649;195A 231;A01;10;3;4;1;1988;0;8;8;-1;1;3;1
202100012031;180A 204;B01;1;1;4;1;1969;9;2;6;-1;-1;-1;-1
202100041254;127A 859;B01;1;1;4;1;1973;1;1;0;-1;-1;-1;-1
202100005481;191A 993;A01;1;1;1;-1;;-1;-1;-1;-1;-1;-1;-1
202100007437;188A 457;A01;1;1;1;2;1996;9;2;8;-1;0;0;-1
202100021634;162A 955;Z01;1;1;1;-1;;-1;-1;-1;-1;-1;-1;-1
202100040154;129A 824;B01;2;2;3;2;1991;5;1;0;-1;-1;-1;-1
202100013874;176A 900;A01;1;1;1;1;1994;5;1;0;-1;-1;-1;-1
202100013497;177A 605;B01;1;1;4;1;1978;1;8;8;-1;-1;-1;-1
202100014669;175A 496;A01;1;1;3;1;1999;1;1;-1;-1;0;0;-1
202100006507;190A 171;B01;2;2;1;1;2004;0;1;-1;-1;0;0;-1
202100054911;103A 657;A01;1;1;1;1;1974;4;1;8;-1;-1;-1;-1
202100016698;171A 778;A01;1;1;3;1;1962;4;1;-1;-1;0;0;-1
202100013872;176A 904;A01;1;1;1;2;1969;5;1;5;-1;0;0;-1
202100002311;197A 658;A01;1;1;2;1;1967;4;8;-1;-1;0;0;-1
202100017056;171A 139;A01;1;1;4;1;1967;4;2;0;-1;0;0;-1
202100031568;145A 328;B01;1;1;3;1;1976;9;2;0;-1;-1;-1;-1
202100005522;191A 925;B01;2;2;1;1;1991;4;1;8;-1;-1;-1;-1
202100006940;189A 363;A01;1;1;4;1;2002;9;1;0;-1;0;0;-1
202100022920;160A 654;A01;1;1;1;1;1994;0;2;6;-1;0;0;-1
202100017030;171A 178;A01;10;3;4;2;2001;5;0;-1;-1;3;3;1
202100000590;200A 645;A01;10;3;4;2;1982;3;0;-1;-1;3;3;1
202100037633;134A 390;A01;1;1;1;1;1985;0;1;0;-1;-1;-1;-1
202100007115;189A 048;A01;1;1;4;2;1999;5;1;0;-1;-1;-1;-1
202100029114;149A 708;A01;3;2;1;1;1999;5;1;0;-1;-1;-1;-1
202100051259;110A 056;A01;10;3;2;2;1929;3;0;-1;-1;2;3;1
202100029097;149A 738;A01;10;3;3;2;2002;0;0;-1;-1;4;3;1
202100054754;103A 928;A01;10;3;4;1;1940;0;0;-1;-1;2;3;2
202100023264;160A 032;A01;1;1;1;1;1978;0;1;8;-1;-1;-1;-1
202100045160;121A 008;A01;1;1;1;2;1970;0;1;0;-1;-1;-1;-1
202100023492;159A 638;B01;1;1;1;1;1964;4;1;-1;-1;0;0;-1
202100037554;134A 536;A01;1;1;1;1;1999;9;1;0;-1;-1;-1;-1
202100032603;143A 496;A01;1;1;4;2;2002;1;1;-1;-1;0;0;-1
202100033655;141A 609;A01;1;1;4;1;2001;2;1;0;-1;-1;-1;-1
202100049867;112A 602;A01;1;1;1;1;1985;0;1;8;-1;-1;-1;-1
202100018218;169A 039;A01;7;2;4;1;1997;5;1;-1;-1;0;0;-1
202100038742;132A 370;A01;1;1;4;1;1993;0;1;0;-1;-1;-1;-1
202100029447;149A 145;B01;1;1;4;1;2000;5;2;6;-1;0;0;-1
202100015917;173A 216;A01;2;2;1;1;1941;9;1;-1;-1;-1;-1;-1
202100040844;128A 628;A01;1;1;3;1;1984;5;2;6;9;0;0;-1
202100017447;170A 439;B01;1;1;3;2;1971;5;1;0;-1;-1;-1;-1
202100022359;161A 680;A01;1;1;3;1;1998;5;1;-1;-1;0;0;-1
202100020465;165A 055;A01;1;1;1;-1;;-1;-1;-1;-1;-1;-1;-1
202100036195;136A 991;B01;1;1;3;1;1967;1;2;0;-1;-1;-1;-1
202100049084;114A 021;A01;1;1;1;2;1961;0;1;0;-1;-1;-1;-1
202100018233;169A 015;A01;1;1;3;1;1997;5;0;-1;-1;0;0;-1
202100045301;120A 749;A01;1;1;4;1;1964;5;2;-1;-1;0;0;-1
202100017042;171A 162;A01;10;3;4;1;1966;1;0;-1;-1;4;3;1
202100014766;175A 320;C01;1;1;1;1;1942;0;1;-1;-1;-1;-1;-1
202100027635;152A 323;A01;1;1;3;1;2007;5;2;6;-1;0;0;-1
202100023659;159A 336;A01;10;3;3;1;2019;3;0;-1;-1;1;3;3
202100051637;109A 393;B01;1;1;1;1;1981;0;1;0;-1;-1;-1;-1
202100045655;120A 132;A01;10;3;4;1;1956;0;0;-1;-1;4;3;2
202100042905;124A 974;A01;10;3;3;2;2001;5;0;-1;-1;4;3;1
202100018132;169A 206;A01;1;1;4;1;1994;5;2;8;-1;-1;-1;-1
202100039621;130A 768;A01;1;1;4;1;1996;4;2;6;-1;-1;-1;-1
202100022258;161A 854;B01;1;1;4;1;1977;5;1;0;-1;-1;-1;-1
202100054723;103A 975;A01;1;1;1;1;1960;4;1;-1;-1;0;0;-1
202100023139;160A 256;B01;1;1;4;2;1985;0;2;6;-1;-1;-1;-1
202100024370;158A 120;A01;1;1;2;1;1955;3;1;-1;-1;0;0;-1
202100048699;114A 706;A01;1;1;1;2;1961;9;1;0;-1;0;0;-1
202100016823;171A 551;B01;2;1;4;1;2004;0;2;0;-1;-1;-1;-1
202100052453;107A 955;A01;1;1;1;1;1987;4;1;0;-1;0;0;-1
202100050173;112A 034;B01;1;1;1;2;1973;0;1;0;-1;-1;-1;-1
202100034439;140A 174;B01;1;1;4;1;1977;1;2;6;-1;0;0;-1
202100040036;130A 035;A01;1;1;3;1;1966;0;2;0;-1;-1;-1;-1
202100006430;190A 303;A01;1;1;1;1;1980;5;1;-1;-1;0;0;-1
202100029633;148A 818;A01;1;1;4;1;1988;9;1;0;-1;-1;-1;-1
202100046604;118A 464;A01;1;1;4;1;1978;1;1;0;-1;-1;-1;-1
202100050400;111A 606;A01;1;1;3;1;1999;1;2;6;-1;0;0;-1
202100004529;193A 679;A01;1;1;3;1;1964;5;1;0;-1;-1;-1;-1
202100001155;199A 707;A01;2;2;4;1;2004;0;2;0;-1;-1;-1;-1
202100029881;148A 383;A01;1;1;2;1;1989;5;1;-1;-1;0;0;-1
202100011157;181A 791;B01;2;2;1;1;2012;0;2;6;-1;0;0;-1
202100008576;186A 408;B01;1;1;4;2;1990;0;8;0;-1;-1;-1;-1
202100005787;191A 447;A01;1;1;4;1;2003;5;8;0;-1;-1;-1;-1
202100051899;108A 935;A01;1;1;1;1;2000;0;1;0;-1;0;0;-1
202100013108;178A 314;A01;1;1;1;1;1967;1;8;0;-1;0;0;-1
202100012689;179A 034;A01;1;1;4;1;1970;0;8;0;-1;-1;-1;-1
202100012144;180A 009;A01;10;3;4;2;2015;5;0;-1;-1;4;5;2
202100033544;141A 813;A01;1;1;3;1;1974;5;8;0;-1;-1;-1;-1
202100053072;106A 857;A01;1;1;1;1;1963;0;1;0;-1;-1;-1;-1
202100023692;159A 267;B01;1;1;4;2;1969;4;2;-1;-1;-1;-1;-1
202100031702;145A 091;B01;1;1;1;2;1960;1;1;0;-1;-1;-1;-1
202100052063;108A 656;A01;1;1;4;2;1997;9;1;-1;-1;0;0;-1
202100024713;157A 470;A01;2;2;3;1;2005;5;8;-1;-1;-1;-1;-1
202100049854;112A 622;B01;1;1;4;1;1960;5;1;1;-1;0;0;-1
202100037846;134A 011;B01;1;1;4;1;2000;4;2;8;-1;-1;-1;-1
202100012760;178A 910;A01;2;2;3;1;1993;5;1;5;-1;0;0;-1
202100023941;158A 838;A01;1;1;3;1;2002;4;1;-1;-1;0;0;-1
202100047807;116A 300;A01;1;1;1;1;1939;5;1;8;-1;0;0;-1
202100002385;197A 519;A01;1;1;1;1;1994;4;1;0;-1;-1;-1;-1
202100010004;183A 818;A01;10;3;4;1;2013;0;0;-1;-1;1;3;1
202100005582;191A 825;A01;1;1;4;2;1988;9;1;-1;-1;0;0;-1
202100030780;146A 744;A01;10;3;4;2;1988;5;0;-1;-1;3;3;1
202100054343;104A 626;A01;1;1;4;2;2001;1;2;-1;-1;0;0;-1
202100028921;150A 035;A01;1;1;3;1;1982;5;1;-1;-1;0;0;-1
202100026781;153A 850;B01;1;1;4;2;1979;0;1;8;-1;-1;-1;-1
202100038295;133A 194;B01;1;1;3;1;1998;5;2;-1;-1;0;0;-1
202100040335;129A 506;A01;10;3;4;1;1972;0;0;-1;-1;5;4;2
